initials,es_ID,study_ID,species_ID,population_ID,family_ID,shared_trt_ID,cohort_ID,note_ID,data_source,data_url,fig_file_name,data_type,data_file_name,peer.reviewed,ref,title,pub_year,journal,thesis_chapter,doi,citation,phylum,class,order,family,genus,species,genus_species,habitat,taxonomic_group,reproduction_mode,life_stage_manip,life_stage_tested,brought_common_temp,mobility_life_stage_manip,time_common_temp,common_temp,exp_design,origin_hatching,latitude,longitude,elevation,season,year,body_length,body_mass,age_tested,sex,housing_temp,incubation_independent,metric,endpoint,acc_temp_low,acc_temp_high,acc_temp_var,is_acc_temp_fluctuating,acc_duration,ramping,set_time,n_test_temp,n_replicates_per_temp,n_animals_per_replicate,humidity,oxygen,salinity,pH,photoperiod,gravidity,starved,minor_concerns,major_concerns,notes_moderators,mean_HT_low,sd_HT_low,n_HT_low,mean_HT_high,sd_HT_high,n_HT_high,error_type,notes_es,exclude,n_trt,n_cohort,within_study_mean_low,within_study_mean_high,within_study_sd_low,within_study_sd_high,between_study_mean_low,between_study_mean_high,between_study_sd_low,between_study_sd_high,imputed,imputed_sd_low,imputed_sd_high,dARR,Var_dARR,precision,is_concern
PP,11,2,2,3,3,7,8,Treatments re-used in stepwise comparisons,Fig1A,NA,001_Akhtar_2013_Fig1A,published,NA,peer-reviewed,Akhtar_et_al_2013,"Thermal tolerance, oxygen consumption
and haemato-biochemical variables of Tor putitora
juveniles acclimated to five temperatures",2013,Fish Physiology and Biochemistry,NA,10.1007/s10695-013-9793-7,"Akhtar, M. S., A. K. Pal, N. P. Sahu, A. Ciji, and P. C. Mahanta. ""Thermal tolerance, oxygen consumption and haemato-biochemical variables of Tor putitora juveniles acclimated to five temperatures."" Fish physiology and biochemistry 39, no. 6 (2013): 1387-1398.",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tor,putitora,Tor putitora,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,fishery,NA,NA,NA,NA,NA,NA,15.81,NA,unknown,20,yes,CTmax,death,23,26,0.5,constant,30,0.3,NA,NA,NA,NA,NA,6.4,NA,7.75,NA,NA,NA,NA,NA,Coordinates not reported because only the location of the fishery was provided. Mean pH concentration was calculated from Tab1.,38.83287,0.797261,20,40.92758,0.9965763,20,sd,Data digitised from figure,no,4,1,39.2284125,40.59331625,0.7474322,0.8470898125,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.797261,0.9965763,0.6982366666666664,0.009048830132459386,10.512446103388744,no
PP,12,2,2,3,3,7,9,Treatments re-used in stepwise comparisons,Fig1A,NA,001_Akhtar_2013_Fig1A,published,NA,peer-reviewed,Akhtar_et_al_2013,"Thermal tolerance, oxygen consumption
and haemato-biochemical variables of Tor putitora
juveniles acclimated to five temperatures",2013,Fish Physiology and Biochemistry,NA,10.1007/s10695-013-9793-7,"Akhtar, M. S., A. K. Pal, N. P. Sahu, A. Ciji, and P. C. Mahanta. ""Thermal tolerance, oxygen consumption and haemato-biochemical variables of Tor putitora juveniles acclimated to five temperatures."" Fish physiology and biochemistry 39, no. 6 (2013): 1387-1398.",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tor,putitora,Tor putitora,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,fishery,NA,NA,NA,NA,NA,NA,15.81,NA,unknown,20,yes,CTmax,death,26,29,0.5,constant,30,0.3,NA,NA,NA,NA,NA,6.4,NA,7.415,NA,NA,NA,NA,NA,Coordinates not reported because only the location of the fishery was provided. Mean pH concentration was calculated from Tab1.,40.92758,0.9965763,20,42.19777,0.6976034,20,sd,Data digitised from figure,no,4,1,39.2284125,40.59331625,0.7474322,0.8470898125,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.9965763,0.6976034,0.4233966666666665,0.008221193474518055,11.028909310329118,no
PP,13,2,2,3,3,7,10,Treatments re-used in stepwise comparisons,Fig1A,NA,001_Akhtar_2013_Fig1A,published,NA,peer-reviewed,Akhtar_et_al_2013,"Thermal tolerance, oxygen consumption
and haemato-biochemical variables of Tor putitora
juveniles acclimated to five temperatures",2013,Fish Physiology and Biochemistry,NA,10.1007/s10695-013-9793-7,"Akhtar, M. S., A. K. Pal, N. P. Sahu, A. Ciji, and P. C. Mahanta. ""Thermal tolerance, oxygen consumption and haemato-biochemical variables of Tor putitora juveniles acclimated to five temperatures."" Fish physiology and biochemistry 39, no. 6 (2013): 1387-1398.",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tor,putitora,Tor putitora,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,fishery,NA,NA,NA,NA,NA,NA,15.81,NA,unknown,20,yes,CTmax,death,29,32,0.5,constant,30,0.3,NA,NA,NA,NA,NA,6.4,NA,6.885,NA,NA,NA,NA,NA,Coordinates not reported because only the location of the fishery was provided. Mean pH concentration was calculated from Tab1.,42.19777,0.6976034,20,42.95543,0.8969186,20,sd,Data digitised from figure,no,4,1,39.2284125,40.59331625,0.7474322,0.8470898125,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.6976034,0.8969186,0.2525533333333338,0.007172852659541777,11.807393717945908,no
PP,14,4,4,4,4,8,11,Treatments re-used in stepwise comparisons,main text,NA,NA,published,NA,peer-reviewed,Ashaf-Ud-Doulah_et_al_2020,"High temperature acclimation alters upper thermal limits and growth performance of Indian major carp, rohu, Labeo rohita (Hamilton, 1822)",2020,Journal of Thermal Biology,NA,https://doi.org/10.1016/j.jtherbio.2020.102738,"Ashaf-Ud-Doulah, Mohammad, Abdullah Al Mamun, Mohammad Lutfar Rahman, SM Majharul Islam, Rayeda Jannat, Mostafa Ali Reza Hossain, and Md Shahjahan. ""High temperature acclimation alters upper thermal limits and growth performance of Indian major carp, rohu, Labeo rohita (Hamilton, 1822)."" Journal of Thermal Biology 93 (2020): 102738.",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,rohita,Labeo rohita,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,fishery,NA,NA,NA,NA,NA,115.6,15.96,NA,unknown,30,no,CTmax,LOE,30,33,NA,constant,7,2,NA,NA,NA,NA,NA,5.75,NA,7.5375,NA,NA,NA,NA,NA,Coordinates not reported because only the location of the fishery was provided. Mean pH and oxygen concentrations calculated from Tab1 as the mean between the start and end of the trial between both acclimation treatments,45.5,0.79,20,45,0.79,20,sd,Data taken from the main text,no,2,1,45.25,44.25,0.79,0.6799999999999999,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.79,0.79,-0.16666666666666666,0.0069344444444444445,12.008649342411568,no
PP,15,4,4,4,4,8,12,Treatments re-used in stepwise comparisons,main text,NA,NA,published,NA,peer-reviewed,Ashaf-Ud-Doulah_et_al_2020,"High temperature acclimation alters upper thermal limits and growth performance of Indian major carp, rohu, Labeo rohita (Hamilton, 1822)",2020,Journal of Thermal Biology,NA,https://doi.org/10.1016/j.jtherbio.2020.102738,"Ashaf-Ud-Doulah, Mohammad, Abdullah Al Mamun, Mohammad Lutfar Rahman, SM Majharul Islam, Rayeda Jannat, Mostafa Ali Reza Hossain, and Md Shahjahan. ""High temperature acclimation alters upper thermal limits and growth performance of Indian major carp, rohu, Labeo rohita (Hamilton, 1822)."" Journal of Thermal Biology 93 (2020): 102738.",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,rohita,Labeo rohita,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,fishery,NA,NA,NA,NA,NA,115.6,15.96,NA,unknown,30,yes,CTmax,LOE,33,36,NA,constant,7,2,NA,NA,NA,NA,NA,5.275,NA,7.5,NA,NA,NA,NA,NA,Coordinates not reported because only the location of the fishery was provided. Mean pH and oxygen concentrations calculated from Tab1 as the mean between the start and end of the trial between both acclimation treatments,45,0.79,20,43.5,0.57,20,sd,Data taken from the main text,no,2,1,45.25,44.25,0.79,0.6799999999999999,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.79,0.57,-0.5,0.005272222222222222,13.772194464146658,no
PP,16,5,5,5,5,9,13,Same cohort of animals were used for slow and rapid warming,dataset,https://doi.org/10.6084/m9.figshare.12311102.v2,NA,published,NA,peer-reviewed,Asheim_et_al_2020,"Rapid-warming tolerance correlates with tolerance to slow
warming but not growth at non-optimal temperatures in zebrafish",2020,Journal of Experimental Biology,NA,10.1242/jeb.229195,"Åsheim, Eirik R., Anna H. Andreassen, Rachael Morgan, and Fredrik Jutfelt. ""Rapid-warming tolerance correlates with tolerance to slow warming but not growth at non-optimal temperatures in zebrafish."" Journal of Experimental Biology 223, no. 23 (2020).",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,Danio rerio,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,winter,2016,18.334045,0.1177071,NA,unknown,26,yes,CTmax,LOE,22,34,0.2,constant,22,0.3,NA,NA,NA,NA,NA,NA,0.3,NA,12,NA,NA,NA,NA,"Coordinates not reported because the precise location of sampling was not reported (only report ""West Bengal, India""). I took the mean body length and body mass between the two acclimation temperatures, calculated from the raw data.",38.8125,0.6341295,80,43.03167,0.2618561,120,sd,Data extracted from the raw data,no,1,2,39.5841,42.527145000000004,0.484003,0.34197124999999995,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.6341295,0.2618561,0.35159749999999984,1.0577713962239932e-5,307.4709506187257,no
PP,17,5,5,5,5,10,13,Same cohort of animals were used for slow and rapid warming,dataset,https://doi.org/10.6084/m9.figshare.12311102.v2,NA,published,NA,peer-reviewed,Asheim_et_al_2020,"Rapid-warming tolerance correlates with tolerance to slow
warming but not growth at non-optimal temperatures in zebrafish",2020,Journal of Experimental Biology,NA,10.1242/jeb.229195,"Åsheim, Eirik R., Anna H. Andreassen, Rachael Morgan, and Fredrik Jutfelt. ""Rapid-warming tolerance correlates with tolerance to slow warming but not growth at non-optimal temperatures in zebrafish."" Journal of Experimental Biology 223, no. 23 (2020).",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,Danio rerio,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,winter,2016,18.35135,0.1177071,NA,unknown,26,yes,CTmax,LOE,22,34,0.2,constant,32,0.025,NA,NA,NA,NA,NA,NA,0.3,NA,12,NA,NA,NA,NA,"Coordinates not reported because the precise location of sampling was not reported (only report ""West Bengal, India""). I took the mean body length and body mass between the two acclimation temperatures, calculated from the raw data.",40.3557,0.3338765,79,42.02262,0.4220864,85,sd,Data extracted from the raw data,no,1,2,39.5841,42.527145000000004,0.484003,0.34197124999999995,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.3338765,0.4220864,0.1389100000000004,6.296820646494326e-6,398.51010504727986,no
PP,18,6,6,6,6,11,14,NA,dataset,http://dx.doi.org/10.17632/kvj8k99y3f.1,NA,published,NA,peer-reviewed,Bai_et_al_2019,"Independent and combined effects of daytime heat stress
and night-time recovery determine thermal performance",2019,Biology Open,NA,10.1242/bio.038141,"Bai, Chun-Ming, Gang Ma, Wan-Zhi Cai, and Chun-Sen Ma. ""Independent and combined effects of daytime heat stress and night-time recovery determine thermal performance."" Biology open 8, no. 3 (2019).",Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylea,japonica,Propylea japonica,terrestrial,terrestrial invertebrate,oviparous,embryo,juvenile,no,immobile,NA,NA,C,lab,39.51,116.61,7,fall,2013,NA,NA,0,unknown,22,yes,CTmax,other,24,26,NA,fluctuating,2.5,0.1,NA,NA,NA,NA,65,NA,NA,NA,16,NA,NA,NA,NA,"Endpoint was loss of locomotion and ""started to twitch"". Heating rate was changed between 25 to 31C (i.e. 0.25C/min) and 31C to 42C (i.e. 0.1C/min). We took 0.1C/min as the ramping rate because all animals reached CTmax at temperatures higher than 31C.  Acclimation treatments were variable (e.g. 28C during the day, 15C during the night) but comparable between treatments. Here, we compared the treatments 28-15 and 35-15. Mean humidity was taken.",40.65455,0.4997272,11,40.79588,0.3194929,17,sd,Data extracted from the raw data,no,1,1,40.5587875,40.36295,0.44264634999999997,0.2994621,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.4997272,0.3194929,0.0706649999999982,0.007176733301860682,11.804201007172617,no
PP,19,6,6,6,6,12,15,NA,dataset,http://dx.doi.org/10.17632/kvj8k99y3f.1,NA,published,NA,peer-reviewed,Bai_et_al_2019,"Independent and combined effects of daytime heat stress
and night-time recovery determine thermal performance",2019,Biology Open,NA,10.1242/bio.038141,"Bai, Chun-Ming, Gang Ma, Wan-Zhi Cai, and Chun-Sen Ma. ""Independent and combined effects of daytime heat stress and night-time recovery determine thermal performance."" Biology open 8, no. 3 (2019).",Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylea,japonica,Propylea japonica,terrestrial,terrestrial invertebrate,oviparous,embryo,juvenile,no,immobile,NA,NA,C,lab,39.51,116.61,7,fall,2013,NA,NA,0,unknown,22,yes,CTmax,other,26,28,NA,fluctuating,2.5,0.1,NA,NA,NA,NA,65,NA,NA,NA,16,NA,NA,NA,NA,"Endpoint was loss of locomotion and ""started to twitch"". Heating rate was changed between 25 to 31C (i.e. 0.25C/min) and 31C to 42C (i.e. 0.1C/min). We took 0.1C/min as the ramping rate because all animals reached CTmax at temperatures higher than 31C.  Acclimation treatments were variable (e.g. 28C during the day, 15C during the night) but comparable between treatments. Here, we compared the treatments 28-22 and 35-22. Mean humidity was taken.",40.63368,0.4454612,19,40.70163,0.3221722,43,sd,Data extracted from the raw data,no,1,1,40.5587875,40.36295,0.44264634999999997,0.2994621,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.4454612,0.3221722,0.03397500000000164,0.003214454673481604,17.63787851158024,no
PP,20,6,6,6,6,13,16,NA,dataset,http://dx.doi.org/10.17632/kvj8k99y3f.1,NA,published,NA,peer-reviewed,Bai_et_al_2019,"Independent and combined effects of daytime heat stress
and night-time recovery determine thermal performance",2019,Biology Open,NA,10.1242/bio.038141,"Bai, Chun-Ming, Gang Ma, Wan-Zhi Cai, and Chun-Sen Ma. ""Independent and combined effects of daytime heat stress and night-time recovery determine thermal performance."" Biology open 8, no. 3 (2019).",Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylea,japonica,Propylea japonica,terrestrial,terrestrial invertebrate,oviparous,embryo,juvenile,no,immobile,NA,NA,C,lab,39.51,116.61,7,fall,2013,NA,NA,0,unknown,22,yes,CTmax,other,24,26,NA,fluctuating,3,0.1,NA,NA,NA,NA,65,NA,NA,NA,16,NA,NA,NA,NA,"Endpoint was loss of locomotion and ""started to twitch"". Heating rate was changed between 25 to 31C (i.e. 0.25C/min) and 31C to 42C (i.e. 0.1C/min). We took 0.1C/min as the ramping rate because all animals reached CTmax at temperatures higher than 31C.  Acclimation treatments were variable (e.g. 28C during the day, 15C during the night) but comparable between treatments. Here, we compared the treatments 28-15 and 35-15. Mean humidity was taken.",40.48538,0.4663238,26,40.15,0.2513961,8,sd,Data extracted from the raw data,no,1,1,40.5587875,40.36295,0.44264634999999997,0.2994621,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.4663238,0.2513961,-0.16769000000000034,0.004065941187556467,15.68265013204003,no
PP,21,6,6,6,6,14,17,NA,dataset,http://dx.doi.org/10.17632/kvj8k99y3f.1,NA,published,NA,peer-reviewed,Bai_et_al_2019,"Independent and combined effects of daytime heat stress
and night-time recovery determine thermal performance",2019,Biology Open,NA,10.1242/bio.038141,"Bai, Chun-Ming, Gang Ma, Wan-Zhi Cai, and Chun-Sen Ma. ""Independent and combined effects of daytime heat stress and night-time recovery determine thermal performance."" Biology open 8, no. 3 (2019).",Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylea,japonica,Propylea japonica,terrestrial,terrestrial invertebrate,oviparous,embryo,juvenile,no,immobile,NA,NA,C,lab,39.51,116.61,7,fall,2013,NA,NA,0,unknown,22,yes,CTmax,other,26,28,NA,fluctuating,3,0.1,NA,NA,NA,NA,65,NA,NA,NA,16,NA,NA,NA,NA,"Endpoint was loss of locomotion and ""started to twitch"". Heating rate was changed between 25 to 31C (i.e. 0.25C/min) and 31C to 42C (i.e. 0.1C/min). We took 0.1C/min as the ramping rate because all animals reached CTmax at temperatures higher than 31C.  Acclimation treatments were variable (e.g. 28C during the day, 15C during the night) but comparable between treatments. Here, we compared the treatments 28-22 and 35-22. Mean humidity was taken.",40.46154,0.3590732,26,39.80429,0.3047872,7,sd,Data extracted from the raw data,no,1,1,40.5587875,40.36295,0.44264634999999997,0.2994621,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.3590732,0.3047872,-0.32862499999999883,0.004557432843526813,14.81289215949763,no
PP,22,7,7,7,7,15,18,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,LOE,5,15,0.2,constant,14,0.016666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,Body mass and body length (fork length) were averaged from the ranges provided.,24.96203,0.7491604,16,27.20253,0.439163,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.7491604,0.439163,0.22405000000000008,1.3284434898498752e-4,86.76178083470391,no
PP,23,7,7,7,7,16,18,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,death,5,15,0.2,constant,14,0.016666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,25.62025,0.9299923,16,27.5443,0.2841643,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.9299923,0.2841643,0.1924050000000001,2.1292638016215314e-4,68.53071524605832,no
PP,24,7,7,7,7,17,19,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,LOE,5,15,0.2,constant,14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,24.86076,0.5683286,16,28.06329,0.3358305,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.5683286,0.3358305,0.32025299999999995,7.653670137684687e-5,114.30497410227396,no
PP,25,7,7,7,7,18,19,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,death,5,15,0.2,constant,14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,26.07595,0.5166624,16,28.73418,0.2841643,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.5166624,0.2841643,0.265823,6.277261741747813e-5,126.21613619041527,no
PP,26,7,7,7,7,19,20,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,LOE,5,15,0.2,constant,14,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,25.32911,0.4908292,16,28.6962,0.3616637,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.4908292,0.3616637,0.3367090000000001,6.0687134665715635e-5,128.36649514014502,no
PP,27,7,7,7,7,20,20,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,death,5,15,0.2,constant,14,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,27.48101,0.5424955,16,29.67089,0.4649961,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.5424955,0.4649961,0.21898799999999988,8.07076402399719e-5,111.31217666398481,no
PP,28,7,7,7,7,21,21,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,LOE,5,15,0.2,constant,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,25.8481,0.9299923,16,29.20253,0.5941617,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.9299923,0.5941617,0.33544300000000005,2.0792124932852193e-4,69.35065416184443,no
PP,29,7,7,7,7,22,21,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,death,5,15,0.2,constant,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,28.13924,0.5166624,16,30.01266,0.5941617,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.5166624,0.5941617,0.18734199999999995,9.780848481580315e-5,101.11410321159532,no
PP,30,7,7,7,7,23,22,Same cohort because the same animals were measured with two different endpoints: LOE and death.,Fig1,NA,005_Becker_Genoway_1979_Fig1,published,NA,peer-reviewed,Becker_and_Genoway_1979,Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish,1979,Environmental Biology of Fishes,NA,NA,"Becker, C. Dale, and Robert G. Genoway. ""Evaluation of the critical thermal maximum for determining thermal tolerance of freshwater fish."" Environmental Biology of Fishes 4, no. 3 (1979): 245-256.",Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,aquatic,fish,oviparous,juvenile,juvenile,no,mobile,NA,NA,A,lab,NA,NA,NA,NA,NA,115,0.134615385,NA,unknown,NA,NA,CTmax,LOE,5,15,0.2,constant,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,starved,NA,NA,NA,25.82278,0.5683286,16,29.63291,0.5424955,16,sd,Data digitised from figure. Pumpkinseed sunfish data was excluded because animals were collected from the wild.,no,1,2,26.327847,28.991139,0.63291141,0.43399638,34.73055500801087,35.525506797521736,0.7803775388472577,0.7399743220592873,no,0.5683286,0.5424955,0.3810129999999997,9.65572053365344e-5,101.76716032251453,no
